#tail	head	KSP index	path cost
P00533	P10275	1	7.50000e-01
P00533	P03372	2	7.50000e-01
P00533	P04150	3	7.50000e-01
P00533	P35222	4	7.50000e-01
P00533	P40763	5	7.50000e-01
P00533	Q14192	6	7.50000e-01
P40189	P10275	7	7.50000e-01
P40189	P40763	8	7.50000e-01
P00533	O14965	9	5.62500e-01
O14965	P03372	9	5.62500e-01
O14965	P38398	10	5.62500e-01
P00533	O43707	11	5.62500e-01
O43707	P03372	11	5.62500e-01
O43707	P35222	12	5.62500e-01
P00533	O60674	13	5.62500e-01
O60674	P03372	13	5.62500e-01
O60674	P38398	14	5.62500e-01
O60674	P40763	15	5.62500e-01
P00533	O94992	16	5.62500e-01
O94992	P03372	16	5.62500e-01
P00533	P01100	17	5.62500e-01
P01100	P03372	17	5.62500e-01
P01100	P05412	18	5.62500e-01
P01100	P06400	19	5.62500e-01
P01100	P13984	20	5.62500e-01
P01100	P15336	21	5.62500e-01
P01100	P35222	22	5.62500e-01
P01100	P40763	23	5.62500e-01
P01100	P84022	24	5.62500e-01
P01100	Q01196	25	5.62500e-01
P01100	Q09472	26	5.62500e-01
P01100	Q13950	27	5.62500e-01
P01100	Q15596	28	5.62500e-01
P01100	Q15788	29	5.62500e-01
P01100	Q92793	30	5.62500e-01
P01100	Q92922	31	5.62500e-01
P01100	Q969G3	32	5.62500e-01
P01100	Q96EB6	33	5.62500e-01
P01100	Q9Y618	34	5.62500e-01
P01100	Q9Y6Q9	35	5.62500e-01
P03372	O75376	36	5.62500e-01
P03372	P05412	37	5.62500e-01
P03372	P08047	38	5.62500e-01
P03372	P09874	39	5.62500e-01
P03372	P10275	40	5.62500e-01
P03372	P13056	41	5.62500e-01
P03372	P17844	42	5.62500e-01
P03372	P32780	43	5.62500e-01
P03372	P35869	44	5.62500e-01
P03372	P38398	45	5.62500e-01
P03372	P40763	46	5.62500e-01
P03372	P48552	47	5.62500e-01
P03372	P84022	48	5.62500e-01
P03372	Q09472	49	5.62500e-01
P03372	Q12778	50	5.62500e-01
P03372	Q13547	51	5.62500e-01
P03372	Q14686	52	5.62500e-01
P03372	Q15233	53	5.62500e-01
P03372	Q15466	54	5.62500e-01
P03372	Q15596	55	5.62500e-01
P03372	Q15788	56	5.62500e-01
P03372	Q92793	57	5.62500e-01
P03372	Q969G3	58	5.62500e-01
P03372	Q9Y618	59	5.62500e-01
P03372	Q9Y6Q9	60	5.62500e-01
P00533	P04049	61	5.62500e-01
P04049	P04150	61	5.62500e-01
P04049	P06400	62	5.62500e-01
P04049	P10275	63	5.62500e-01
P04150	O43294	64	5.62500e-01
P04150	O75376	65	5.62500e-01
P04150	P05412	66	5.62500e-01
P04150	P10275	67	5.62500e-01
P04150	P14859	68	5.62500e-01
P04150	P16220	69	5.62500e-01
P04150	P40763	70	5.62500e-01
P04150	P48552	71	5.62500e-01
P04150	P82094	72	5.62500e-01
P04150	P84022	73	5.62500e-01
P04150	Q13547	74	5.62500e-01
P04150	Q14686	75	5.62500e-01
P04150	Q15596	76	5.62500e-01
P04150	Q15788	77	5.62500e-01
P04150	Q92793	78	5.62500e-01
P04150	Q92922	79	5.62500e-01
P04150	Q9UER7	80	5.62500e-01
P04150	Q9Y618	81	5.62500e-01
P04150	Q9Y6Q9	82	5.62500e-01
P00533	P04406	83	5.62500e-01
P04406	P03372	83	5.62500e-01
P04406	P10275	84	5.62500e-01
P04406	P14859	85	5.62500e-01
P04406	P15336	86	5.62500e-01
P04406	Q96EB6	87	5.62500e-01
P00533	P04792	88	5.62500e-01
P04792	O43294	88	5.62500e-01
P04792	P03372	89	5.62500e-01
P04792	P10275	90	5.62500e-01
P04792	P13010	91	5.62500e-01
P04792	P15336	92	5.62500e-01
P04792	Q9UER7	93	5.62500e-01
P00533	P05067	94	5.62500e-01
P05067	O96028	94	5.62500e-01
P05067	P05412	95	5.62500e-01
P05067	P15336	96	5.62500e-01
P05067	P84022	97	5.62500e-01
P00533	P05141	98	5.62500e-01
