#tail	head	KSP index	path cost
Q15303	P42229	1	7.50000e-01
P16471	P05204	2	7.50000e-01
P04626	P42224	3	7.50000e-01
P16471	P42229	4	7.50000e-01
Q15303	P51692	5	7.50000e-01
P04626	O15524	6	5.62500e-01
O15524	P42224	6	5.62500e-01
O15524	P42229	7	5.62500e-01
O15524	P51692	8	5.62500e-01
P04626	O60674	9	5.62500e-01
O60674	P42224	9	5.62500e-01
O60674	P42229	10	5.62500e-01
O60674	P51692	11	5.62500e-01
P04626	P00533	12	5.62500e-01
P00533	P42224	12	5.62500e-01
P00533	P42229	13	5.62500e-01
P00533	P51692	14	5.62500e-01
P04626	P08238	15	5.62500e-01
P08238	P42224	15	5.62500e-01
P04626	P23458	16	5.62500e-01
P23458	P42224	16	5.62500e-01
P23458	P42229	17	5.62500e-01
P23458	P51692	18	5.62500e-01
P04626	P40189	19	5.62500e-01
P40189	P42224	19	5.62500e-01
P04626	P40763	20	5.62500e-01
P40763	P42224	20	5.62500e-01
P04626	O00459	21	5.62500e-01
O00459	P42229	21	5.62500e-01
P04626	P00519	22	5.62500e-01
P00519	P42229	22	5.62500e-01
P00519	P51692	23	5.62500e-01
P00519	Q09472	24	5.62500e-01
P04626	P22681	25	5.62500e-01
P22681	P42229	25	5.62500e-01
P04626	P27986	26	5.62500e-01
P27986	P42229	26	5.62500e-01
P04626	P29353	27	5.62500e-01
P29353	P42229	27	5.62500e-01
P40763	P42229	28	5.62500e-01
P40763	P51692	29	5.62500e-01
P04626	P43405	30	5.62500e-01
P43405	P42229	30	5.62500e-01
P04626	P46108	31	5.62500e-01
P46108	P42229	31	5.62500e-01
P46108	P51692	32	5.62500e-01
P04626	P46109	33	5.62500e-01
P46109	P42229	33	5.62500e-01
P46109	P51692	34	5.62500e-01
P04626	P62993	35	5.62500e-01
P62993	P05204	35	5.62500e-01
P62993	Q09472	36	5.62500e-01
P04626	Q05397	37	5.62500e-01
Q05397	P42224	37	5.62500e-01
P04626	Q06124	38	5.62500e-01
Q06124	P42229	38	5.62500e-01
P04626	P06493	39	5.62500e-01
P06493	Q09472	39	5.62500e-01
P04626	P35222	40	5.62500e-01
P35222	Q09472	40	5.62500e-01
P35222	Q92793	41	5.62500e-01
P04626	P35354	42	5.62500e-01
P35354	Q09472	42	5.62500e-01
Q06124	P51692	43	5.62500e-01
P04626	Q13882	44	5.62500e-01
Q13882	P51692	44	5.62500e-01
P04626	Q9NSE2	45	5.62500e-01
Q9NSE2	P42224	45	5.62500e-01
Q9NSE2	P42229	46	5.62500e-01
Q9NSE2	P51692	47	5.62500e-01
P05556	O43707	48	5.62500e-01
O43707	P42224	48	5.62500e-01
P05556	P29353	49	5.62500e-01
P05556	P46109	50	5.62500e-01
P05556	P63244	52	5.62500e-01
P63244	P42224	52	5.62500e-01
P05556	Q02763	53	5.62500e-01
Q02763	P42229	53	5.62500e-01
Q02763	P51692	54	5.62500e-01
P05556	Q05397	55	5.62500e-01
P05556	P15336	56	5.62500e-01
P15336	Q09472	56	5.62500e-01
P15336	Q92793	57	5.62500e-01
P05556	Q14192	58	5.62500e-01
Q14192	Q09472	58	5.62500e-01
P16471	P12931	59	5.62500e-01
P12931	P10828	59	5.62500e-01
P16471	O60674	60	5.62500e-01
P12931	P42224	63	5.62500e-01
P12931	P42229	64	5.62500e-01
P12931	P51692	65	5.62500e-01
P12931	Q92793	66	5.62500e-01
P16471	P23458	67	5.62500e-01
P16471	P27986	70	5.62500e-01
P16471	P52333	71	5.62500e-01
P52333	P42224	71	5.62500e-01
P52333	P42229	72	5.62500e-01
P52333	P51692	73	5.62500e-01
P16471	Q06124	74	5.62500e-01
P16471	Q99490	76	5.62500e-01
Q99490	P42229	76	5.62500e-01
Q15303	O75376	77	5.62500e-01
O75376	P10242	77	5.62500e-01
O75376	P10828	78	5.62500e-01
Q15303	P00533	79	5.62500e-01
Q15303	P08238	82	5.62500e-01
Q15303	O00459	83	5.62500e-01
Q15303	P00519	84	5.62500e-01
Q15303	P22681	87	5.62500e-01
Q15303	P29353	88	5.62500e-01
Q15303	P43405	89	5.62500e-01
Q15303	P46109	90	5.62500e-01
Q15303	P62993	92	5.62500e-01
Q15303	Q06124	94	5.62500e-01
Q15303	Q00987	95	5.62500e-01
Q00987	Q09472	95	5.62500e-01
Q00987	Q92793	96	5.62500e-01
Q15303	P46937	98	5.38617e-01
P46937	Q09472	98	5.38617e-01
O75376	Q92793	99	4.97735e-01
P16471	P63104	100	4.80133e-01
P63104	Q09472	100	4.80133e-01
P05556	P12931	101	4.75289e-01
P05556	O00459	102	4.75289e-01
P05556	P27986	107	4.75289e-01
P05556	P46108	108	4.75289e-01
P05556	P29350	109	4.75289e-01
P29350	P51692	109	4.75289e-01
P05556	P17612	110	4.75289e-01
P17612	Q09472	110	4.75289e-01
P17612	Q92793	111	4.75289e-01
P05556	P22612	112	4.75289e-01
P22612	Q09472	112	4.75289e-01
P22612	Q92793	113	4.75289e-01
P05556	P22694	114	4.75289e-01
P22694	Q09472	114	4.75289e-01
P22694	Q92793	115	4.75289e-01
P05556	P51817	117	4.75289e-01
P51817	Q09472	117	4.75289e-01
P51817	Q92793	118	4.75289e-01
Q15303	P27986	119	4.75289e-01
P16471	P29597	120	4.67070e-01
P29597	P42224	120	4.67070e-01
P29597	P42229	121	4.67070e-01
P29597	P51692	122	4.67070e-01
P05556	P19320	123	4.63160e-01
P19320	P51692	123	4.63160e-01
P05556	P11177	124	4.35040e-01
P11177	P42229	124	4.35040e-01
P11177	P51692	125	4.35040e-01
O00459	P14784	126	4.21875e-01
P14784	P42224	126	4.21875e-01
P14784	P42229	127	4.21875e-01
P14784	P51692	128	4.21875e-01
O00459	P19438	129	4.21875e-01
P19438	P42224	129	4.21875e-01
O00459	P31749	130	4.21875e-01
P31749	P42224	130	4.21875e-01
P31749	Q09472	131	4.21875e-01
P31749	Q92793	132	4.21875e-01
O00459	P40763	133	4.21875e-01
O00459	P16410	134	4.21875e-01
P16410	P42229	134	4.21875e-01
P16410	P51692	135	4.21875e-01
O00459	P27986	136	4.21875e-01
O00459	P29353	137	4.21875e-01
O00459	P42345	140	4.21875e-01
P42345	P42224	140	4.21875e-01
O00459	P29350	141	4.21875e-01
O00459	P62993	142	4.21875e-01
O00459	Q02763	144	4.21875e-01
O00459	Q05397	146	4.21875e-01
O00459	Q06124	147	4.21875e-01
O00459	P23443	148	4.21875e-01
P23443	Q09472	148	4.21875e-01
O00459	P27348	149	4.21875e-01
P27348	Q13469	149	4.21875e-01
O00459	P49841	150	4.21875e-01
P49841	Q13469	150	4.21875e-01
O00459	Q05513	151	4.21875e-01
Q05513	Q13469	151	4.21875e-01
O00459	Q9Y4K3	153	4.21875e-01
Q9Y4K3	P10242	153	4.21875e-01
O00459	P63000	154	4.21875e-01
P63000	Q9Y6X2	154	4.21875e-01
O15524	P04637	155	4.21875e-01
P04637	P10828	155	4.21875e-01
O15524	O60674	156	4.21875e-01
O15524	P00533	159	4.21875e-01
P04637	P42224	162	4.21875e-01
P04637	Q09472	163	4.21875e-01
P04637	Q92793	164	4.21875e-01
O15524	P10721	165	4.21875e-01
P10721	P42224	165	4.21875e-01
P10721	P42229	166	4.21875e-01
P10721	P51692	167	4.21875e-01
O15524	P14784	168	4.21875e-01
O15524	P15260	171	4.21875e-01
P15260	P42224	171	4.21875e-01
O15524	P17181	172	4.21875e-01
P17181	P42224	172	4.21875e-01
O15524	P23458	173	4.21875e-01
O15524	P29597	176	4.21875e-01
O15524	P40189	179	4.21875e-01
O15524	P40763	180	4.21875e-01
O15524	P10912	181	4.21875e-01
P10912	P42229	181	4.21875e-01
P10912	P51692	182	4.21875e-01
O15524	P16871	183	4.21875e-01
P16871	P42229	183	4.21875e-01
P16871	P51692	184	4.21875e-01
O15524	P19235	185	4.21875e-01
P19235	P42229	185	4.21875e-01
O15524	P32927	186	4.21875e-01
P32927	P42229	186	4.21875e-01
O15524	P46108	189	4.21875e-01
O15524	P46109	191	4.21875e-01
O15524	P48551	193	4.21875e-01
P48551	P42224	193	4.21875e-01
O15524	P06213	194	4.21875e-01
P06213	P51692	194	4.21875e-01
P48551	Q92793	195	4.21875e-01
O15524	P52333	196	4.21875e-01
O15524	P62993	199	4.21875e-01
O15524	Q04206	201	4.21875e-01
Q04206	P42224	201	4.21875e-01
Q04206	Q13469	202	4.21875e-01
Q04206	Q92793	203	4.21875e-01
Q04206	Q9Y6X2	204	4.21875e-01
O15524	Q13315	205	4.21875e-01
Q13315	Q09472	205	4.21875e-01
O15524	Q99683	206	4.21875e-01
Q99683	Q09472	206	4.21875e-01
Q99683	Q92793	207	4.21875e-01
O60674	P12931	208	4.21875e-01
O60674	O14543	209	4.21875e-01
O14543	P42224	209	4.21875e-01
O14543	P42229	210	4.21875e-01
O14543	P51692	211	4.21875e-01
O60674	P10721	212	4.21875e-01
O60674	P19438	219	4.21875e-01
O60674	P23458	220	4.21875e-01
O60674	P38398	223	4.21875e-01
P38398	P42224	223	4.21875e-01
P38398	P42229	224	4.21875e-01
P38398	Q09472	225	4.21875e-01
P38398	Q92793	226	4.21875e-01
O60674	P40189	227	4.21875e-01
O60674	P40763	228	4.21875e-01
O60674	O00459	229	4.21875e-01
O60674	P03372	230	4.21875e-01
P03372	P42229	230	4.21875e-01
P03372	Q09472	231	4.21875e-01
P03372	Q92793	232	4.21875e-01
O60674	P18031	233	4.21875e-01
P18031	P42229	233	4.21875e-01
P18031	P51692	234	4.21875e-01
O60674	P19235	235	4.21875e-01
O60674	P27986	236	4.21875e-01
O60674	P29353	237	4.21875e-01
O60674	P52333	240	4.21875e-01
O60674	P52630	243	4.21875e-01
P52630	P42224	243	4.21875e-01
O60674	P62993	244	4.21875e-01
O60674	P67775	246	4.21875e-01
P67775	P42229	246	4.21875e-01
P67775	P51692	247	4.21875e-01
O60674	Q06124	248	4.21875e-01
O60674	P55209	249	4.21875e-01
P55209	Q09472	249	4.21875e-01
P55209	Q92793	250	4.21875e-01
O60674	Q13309	252	4.21875e-01
Q13309	Q09472	252	4.21875e-01
O60674	P11362	253	4.21875e-01
P11362	Q92793	253	4.21875e-01
O60674	Q99683	254	4.21875e-01
O60674	Q9UGK3	256	4.21875e-01
Q9UGK3	P42229	256	4.21875e-01
Q9UGK3	P51692	257	4.21875e-01
O60674	Q9Y6K9	258	4.21875e-01
Q9Y6K9	Q92793	258	4.21875e-01
P00519	P04637	259	4.21875e-01
P00519	O15350	260	4.21875e-01
O15350	P42224	260	4.21875e-01
O15350	Q09472	261	4.21875e-01
P00519	P00533	262	4.21875e-01
P00519	P09619	268	4.21875e-01
P09619	P42224	268	4.21875e-01
P09619	P42229	269	4.21875e-01
P00519	P10721	270	4.21875e-01
P00519	P38398	273	4.21875e-01
P00519	P03372	274	4.21875e-01
P00519	P18031	277	4.21875e-01
P00519	P22681	279	4.21875e-01
P00519	P27986	280	4.21875e-01
P00519	P29353	281	4.21875e-01
P00519	P42345	285	4.21875e-01
P00519	P46108	286	4.21875e-01
P00519	P46109	288	4.21875e-01
P00519	P29350	289	4.21875e-01
P00519	P62993	291	4.21875e-01
P00519	P63244	293	4.21875e-01
P00519	P78527	294	4.21875e-01
P78527	P10828	294	4.21875e-01
P78527	Q09472	295	4.21875e-01
P00519	Q05655	296	4.21875e-01
Q05655	P42224	296	4.21875e-01
Q05655	Q09472	297	4.21875e-01
P00519	Q06187	298	4.21875e-01
Q06187	P42229	298	4.21875e-01
P00519	P01106	299	4.21875e-01
P01106	Q09472	299	4.21875e-01
P01106	Q92793	300	4.21875e-01
P00519	P05412	301	4.21875e-01
P05412	Q09472	301	4.21875e-01
P05412	Q13469	302	4.21875e-01
P05412	Q92793	303	4.21875e-01
P00519	P06400	304	4.21875e-01
P06400	Q09472	304	4.21875e-01
P00519	P08047	305	4.21875e-01
P08047	Q09472	305	4.21875e-01
P08047	Q92793	306	4.21875e-01
P00519	P0CG48	307	4.21875e-01
P0CG48	Q09472	307	4.21875e-01
P00519	P12956	308	4.21875e-01
P12956	Q09472	308	4.21875e-01
P12956	Q92793	309	4.21875e-01
P00519	P17275	310	4.21875e-01
P17275	Q09472	310	4.21875e-01
P00519	P17676	311	4.21875e-01
P17676	Q09472	311	4.21875e-01
P00519	P35222	312	4.21875e-01
P00519	P35637	314	4.21875e-01
P35637	Q09472	314	4.21875e-01
P00519	Q00987	315	4.21875e-01
P00519	Q01844	317	4.21875e-01
Q01844	Q09472	317	4.21875e-01
Q01844	Q92793	318	4.21875e-01
P00519	Q12906	319	4.21875e-01
Q12906	Q09472	319	4.21875e-01
P00519	Q13315	320	4.21875e-01
P00519	Q08209	321	4.21875e-01
Q08209	Q13469	321	4.21875e-01
P00519	Q13535	322	4.21875e-01
Q13535	Q09472	322	4.21875e-01
P00519	Q13813	323	4.21875e-01
Q13813	P42224	323	4.21875e-01
P00519	Q71SY5	324	4.21875e-01
Q71SY5	P10828	324	4.21875e-01
Q71SY5	Q92793	325	4.21875e-01
P00519	Q7Z434	326	4.21875e-01
Q7Z434	P42224	326	4.21875e-01
P00519	Q92731	327	4.21875e-01
Q92731	P42229	327	4.21875e-01
P00519	O43918	328	4.21875e-01
O43918	Q92793	328	4.21875e-01
P00519	P10275	329	4.21875e-01
P10275	Q92793	329	4.21875e-01
P10275	Q9Y6X2	330	4.21875e-01
P00519	P43699	331	4.21875e-01
P43699	Q92793	331	4.21875e-01
Q92731	Q09472	332	4.21875e-01
P00519	Q9H2X6	333	4.21875e-01
Q9H2X6	P10242	333	4.21875e-01
Q9H2X6	Q09472	334	4.21875e-01
Q9H2X6	Q92793	335	4.21875e-01
P00519	Q9H3D4	336	4.21875e-01
Q9H3D4	Q09472	336	4.21875e-01
P00519	Q9Y6Q9	337	4.21875e-01
Q9Y6Q9	P10828	337	4.21875e-01
Q9Y6Q9	Q09472	338	4.21875e-01
Q9Y6Q9	Q92793	339	4.21875e-01
P00533	P29590	340	4.21875e-01
P29590	P10242	340	4.21875e-01
P00533	O14543	341	4.21875e-01
P00533	O14544	344	4.21875e-01
O14544	P42224	344	4.21875e-01
O14544	P42229	345	4.21875e-01
O14544	P51692	346	4.21875e-01
P00533	O15524	347	4.21875e-01
P00533	O43707	350	4.21875e-01
P00533	O60674	351	4.21875e-01
P00533	O75159	354	4.21875e-01
O75159	P42224	354	4.21875e-01
O75159	P42229	355	4.21875e-01
O75159	P51692	356	4.21875e-01
P00533	P01100	357	4.21875e-01
P01100	P42224	357	4.21875e-01
P01100	Q09472	358	4.21875e-01
P01100	Q13469	359	4.21875e-01
P01100	Q92793	360	4.21875e-01
P00533	P08238	361	4.21875e-01
P00533	P09619	362	4.21875e-01
P00533	P16234	364	4.21875e-01
P16234	P42224	364	4.21875e-01
P00533	P19438	365	4.21875e-01
P00533	P23458	366	4.21875e-01
P29590	Q92793	369	4.21875e-01
P00533	P32121	370	4.21875e-01
P32121	P42224	370	4.21875e-01
P00533	P37231	371	4.21875e-01
P37231	P42224	371	4.21875e-01
P37231	Q09472	372	4.21875e-01
P37231	Q92793	373	4.21875e-01
P00533	P40763	374	4.21875e-01
P00533	O00459	375	4.21875e-01
P00533	P03372	376	4.21875e-01
P00533	P08631	379	4.21875e-01
P08631	P42229	379	4.21875e-01
P08631	P51692	380	4.21875e-01
P00533	P18031	381	4.21875e-01
P00533	P27986	383	4.21875e-01
P00533	P29353	384	4.21875e-01
P00533	P43405	387	4.21875e-01
P00533	P46108	388	4.21875e-01
P00533	P46109	390	4.21875e-01
P00533	P04150	391	4.21875e-01
P04150	P51692	391	4.21875e-01
